Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached,Date,Year,Month,Month_Name,Year_Month,Day_Name
INT121912,CUST15698,2025-01-03 16:00:00,Email,Technical Support,Premium,Refund,Medium,AG146,3,193.0,137.2,0,1,4.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT100124,CUST12390,2025-01-03 16:00:00,Web,Tier 1 Support,Small Business,Product Inquiry,High,AG128,0,66.4,96.5,0,0,3.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT114536,CUST14195,2025-01-03 17:00:00,Chat,Tier 1 Support,Enterprise,Product Inquiry,High,AG106,2,102.8,55.4,0,1,4.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT118524,CUST14709,2025-01-03 17:00:00,Chat,Tier 2 Support,Consumer,Product Inquiry,Low,AG142,6,12.8,121.8,0,0,4.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT125824,CUST11373,2025-01-03 17:00:00,Email,Retention,Consumer,Cancellation,Medium,AG152,5,197.4,75.7,0,0,3.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT113416,CUST10360,2025-01-03 18:00:00,Chat,Billing,Consumer,Technical Issue,High,AG178,4,36.1,108.1,0,0,5.0,Pending,0,2025-01-03,2025,1,January,2025-01,Friday
INT110165,CUST14303,2025-01-03 18:00:00,Web,Tier 1 Support,Enterprise,Complaint,High,AG140,0,60.7,55.8,0,0,5.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT124112,CUST14707,2025-01-03 18:00:00,Phone,Technical Support,Consumer,Account Access,Medium,AG146,2,54.8,157.1,0,1,4.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT108207,CUST16961,2025-01-03 18:00:00,Email,Tier 1 Support,Consumer,Account Access,Medium,AG156,0,243.9,78.0,1,1,4.0,Pending,1,2025-01-03,2025,1,January,2025-01,Friday
INT106160,CUST10245,2025-01-03 19:00:00,Email,Technical Support,Consumer,Billing,Low,AG170,3,209.3,163.3,0,1,4.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT108919,CUST14358,2025-01-03 19:00:00,Phone,Billing,Premium,Product Inquiry,Medium,AG158,3,61.7,82.3,0,0,3.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT115245,CUST13234,2025-01-03 20:00:00,Email,Tier 1 Support,Consumer,Technical Issue,High,AG176,1,202.9,97.2,1,1,2.0,Pending,1,2025-01-03,2025,1,January,2025-01,Friday
INT125319,CUST17009,2025-01-03 20:00:00,Chat,Technical Support,Consumer,Account Access,Medium,AG174,2,25.6,131.4,0,1,5.0,Pending,0,2025-01-03,2025,1,January,2025-01,Friday
INT126430,CUST12007,2025-01-03 20:00:00,Chat,Tier 2 Support,Small Business,Technical Issue,High,AG179,3,64.6,150.7,0,1,4.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT109113,CUST10713,2025-01-03 21:00:00,Phone,Tier 1 Support,Consumer,Cancellation,High,AG158,1,29.7,111.5,1,0,4.0,Transferred,0,2025-01-03,2025,1,January,2025-01,Friday
INT128895,CUST11628,2025-01-03 21:00:00,Phone,Technical Support,Premium,Cancellation,Medium,AG173,1,36.0,173.8,0,1,5.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT116786,CUST13582,2025-01-03 22:00:00,Chat,Retention,Consumer,Technical Issue,Medium,AG104,1,33.3,140.3,1,1,5.0,Transferred,0,2025-01-03,2025,1,January,2025-01,Friday
INT114910,CUST13974,2025-01-03 23:00:00,Web,Tier 2 Support,Consumer,Technical Issue,Low,AG168,3,58.1,86.3,1,1,3.0,Transferred,0,2025-01-03,2025,1,January,2025-01,Friday
INT113206,CUST18047,2025-01-03 23:00:00,Web,Retention,Consumer,Account Access,High,AG122,2,53.5,136.2,1,1,5.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT106889,CUST11275,2025-01-03 23:00:00,Phone,Tier 1 Support,Consumer,Account Access,Low,AG130,0,16.5,67.2,0,1,5.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT127666,CUST15478,2025-01-03 23:00:00,Chat,Billing,Consumer,Refund,Medium,AG151,4,45.1,101.8,0,1,5.0,Resolved,0,2025-01-03,2025,1,January,2025-01,Friday
INT118179,CUST12614,2025-01-03 23:00:00,Email,Tier 2 Support,Small Business,Technical Issue,High,AG150,3,221.4,177.1,1,0,4.0,Pending,1,2025-01-03,2025,1,January,2025-01,Friday
INT118018,CUST16525,2025-01-03 23:00:00,Email,Tier 2 Support,Consumer,Refund,Low,AG160,0,251.0,137.9,0,1,2.0,Resolved,1,2025-01-03,2025,1,January,2025-01,Friday
INT125095,CUST14097,2025-01-04 00:00:00,Chat,Tier 2 Support,Small Business,Complaint,Low,AG132,2,22.7,84.9,1,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT102888,CUST15279,2025-01-04 00:00:00,Phone,Tier 1 Support,Premium,Refund,High,AG167,2,27.0,79.4,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT121893,CUST12022,2025-01-04 01:00:00,Email,Technical Support,Small Business,Cancellation,Low,AG124,1,215.0,176.1,1,0,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT114502,CUST10378,2025-01-04 01:00:00,Email,Tier 2 Support,Consumer,Delivery,Medium,AG178,2,234.7,103.1,0,1,2.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT110375,CUST17175,2025-01-04 02:00:00,Phone,Tier 1 Support,Unknown,Refund,Low,AG112,2,33.2,50.7,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT101707,CUST11176,2025-01-04 02:00:00,Phone,Tier 2 Support,Premium,Technical Issue,Medium,AG108,0,37.3,118.2,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT110713,CUST12137,2025-01-04 03:00:00,Social Media,Tier 1 Support,Unknown,Delivery,Medium,AG148,3,69.0,78.2,1,0,3.0,Pending,0,2025-01-04,2025,1,January,2025-01,Saturday
INT107141,CUST15252,2025-01-04 03:00:00,Email,Tier 1 Support,Consumer,Delivery,Medium,AG116,2,195.8,85.3,0,1,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT115190,CUST11105,2025-01-04 04:00:00,Chat,Technical Support,Enterprise,Cancellation,Medium,AG119,5,37.9,182.3,1,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT112423,CUST18068,2025-01-04 04:00:00,Phone,Technical Support,Consumer,Product Inquiry,Medium,AG146,2,37.6,155.7,0,0,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT101345,CUST10479,2025-01-04 05:00:00,Email,Tier 1 Support,Enterprise,Billing,High,AG116,0,213.6,68.0,0,1,5.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT103218,CUST18990,2025-01-04 06:00:00,Social Media,Tier 1 Support,Consumer,Delivery,Medium,AG179,4,84.7,47.4,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT118201,CUST10088,2025-01-04 06:00:00,Phone,Technical Support,Consumer,Product Inquiry,Low,AG180,2,36.7,157.9,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT120871,CUST11194,2025-01-04 06:00:00,Phone,Tier 1 Support,Consumer,Product Inquiry,Low,AG137,3,43.7,45.3,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT110608,CUST11810,2025-01-04 06:00:00,Web,Technical Support,Premium,Refund,High,AG150,2,114.8,173.8,0,1,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT117711,CUST18346,2025-01-04 07:00:00,Phone,Tier 2 Support,Consumer,Cancellation,Medium,AG176,1,43.7,121.3,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT124177,CUST11287,2025-01-04 07:00:00,Web,Tier 1 Support,Consumer,Technical Issue,Low,AG136,2,47.8,40.8,0,0,3.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT126353,CUST13983,2025-01-04 07:00:00,Email,Retention,Small Business,Product Inquiry,Medium,AG152,0,192.2,143.5,0,1,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT128191,CUST14009,2025-01-04 08:00:00,Email,Tier 1 Support,Consumer,Billing,Medium,AG105,3,195.3,139.4,1,1,5.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT113178,CUST14361,2025-01-04 08:00:00,Web,Tier 2 Support,Consumer,Technical Issue,Medium,AG111,1,81.1,146.3,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT114193,CUST18892,2025-01-04 08:00:00,Phone,Tier 1 Support,Consumer,Account Access,Medium,AG161,2,30.5,50.4,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT114394,CUST12443,2025-01-04 09:00:00,Phone,Technical Support,Consumer,Technical Issue,Medium,AG130,2,41.5,161.0,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT115135,CUST12941,2025-01-04 09:00:00,Email,Billing,Enterprise,Refund,Medium,AG178,6,217.5,81.6,1,1,3.0,Pending,1,2025-01-04,2025,1,January,2025-01,Saturday
INT105560,CUST13535,2025-01-04 10:00:00,Chat,Technical Support,Premium,Cancellation,Medium,AG120,1,29.3,141.6,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT120454,CUST18939,2025-01-04 12:00:00,Phone,Tier 1 Support,Small Business,Technical Issue,Medium,AG177,4,22.9,75.6,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT128538,CUST18724,2025-01-04 12:00:00,Email,Technical Support,Small Business,Complaint,High,AG166,0,195.8,168.4,0,1,3.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT120040,CUST15831,2025-01-04 13:00:00,Email,Billing,Premium,Product Inquiry,Low,AG140,1,183.5,54.9,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT127729,CUST13111,2025-01-04 13:00:00,Email,Tier 1 Support,Enterprise,Refund,High,AG170,3,226.7,68.5,1,0,3.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT105766,CUST18036,2025-01-04 14:00:00,Chat,Tier 1 Support,Small Business,Product Inquiry,Low,AG131,1,21.7,75.9,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT124544,CUST12326,2025-01-04 15:00:00,Web,Tier 1 Support,Premium,Technical Issue,Low,AG137,1,63.0,56.7,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT109720,CUST15625,2025-01-04 15:00:00,Chat,Technical Support,Consumer,Complaint,Medium,AG126,2,33.5,162.9,0,1,3.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT129352,CUST14792,2025-01-04 16:00:00,Chat,Retention,Consumer,Billing,Critical,AG115,1,25.3,230.5,0,0,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT102343,CUST17495,2025-01-04 17:00:00,Phone,Technical Support,Consumer,Account Access,High,AG150,3,63.9,194.7,0,1,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT117569,CUST15825,2025-01-04 17:00:00,Web,Technical Support,Small Business,Complaint,Medium,AG180,3,52.3,138.1,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT107170,CUST11531,2025-01-04 17:00:00,Email,Tier 2 Support,Premium,Account Access,Medium,AG158,3,197.5,104.9,0,1,4.0,Pending,1,2025-01-04,2025,1,January,2025-01,Saturday
INT128929,CUST14455,2025-01-04 17:00:00,Email,Tier 1 Support,Consumer,Complaint,Critical,AG174,1,218.3,84.6,1,0,2.0,Transferred,1,2025-01-04,2025,1,January,2025-01,Saturday
INT106781,CUST10007,2025-01-04 18:00:00,Email,Tier 2 Support,Consumer,Cancellation,Medium,AG180,3,195.9,126.9,0,1,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT124162,CUST11732,2025-01-04 18:00:00,Email,Tier 1 Support,Consumer,Billing,Medium,AG151,1,184.3,66.8,0,1,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT111753,CUST13996,2025-01-04 19:00:00,Social Media,Tier 2 Support,Consumer,Product Inquiry,Medium,AG159,3,77.5,96.6,0,1,4.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT115328,CUST17606,2025-01-04 20:00:00,Web,Billing,Enterprise,Refund,Low,AG152,2,49.6,77.2,0,1,5.0,Pending,0,2025-01-04,2025,1,January,2025-01,Saturday
INT116396,CUST16023,2025-01-04 20:00:00,Email,Tier 2 Support,Consumer,Technical Issue,Medium,AG101,4,188.3,146.2,0,1,3.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT112408,CUST13136,2025-01-04 21:00:00,Web,Billing,Consumer,Account Access,Low,AG141,0,73.8,62.6,0,1,3.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT101428,CUST12184,2025-01-04 22:00:00,Chat,Technical Support,Consumer,Billing,Low,AG124,1,15.4,125.0,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT129230,CUST13115,2025-01-04 22:00:00,Email,Technical Support,Small Business,Complaint,Low,AG135,1,224.0,128.0,1,1,3.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT120405,CUST13940,2025-01-04 22:00:00,Phone,Billing,Consumer,Complaint,Medium,AG158,1,32.0,91.6,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT115446,CUST10848,2025-01-04 23:00:00,Web,Tier 1 Support,Premium,Complaint,Medium,AG103,2,68.0,76.6,0,1,5.0,Resolved,0,2025-01-04,2025,1,January,2025-01,Saturday
INT126320,CUST17184,2025-01-04 23:00:00,Social Media,Retention,Consumer,Cancellation,High,AG110,0,83.0,102.7,1,0,4.0,Resolved,1,2025-01-04,2025,1,January,2025-01,Saturday
INT113581,CUST16302,2025-01-05 00:00:00,Phone,Tier 1 Support,Consumer,Account Access,Low,AG176,5,42.7,41.0,0,1,5.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT103700,CUST12420,2025-01-05 01:00:00,Social Media,Tier 2 Support,Consumer,Cancellation,Medium,AG116,1,81.1,115.6,1,1,3.0,Transferred,0,2025-01-05,2025,1,January,2025-01,Sunday
INT124169,CUST18670,2025-01-05 01:00:00,Social Media,Technical Support,Consumer,Technical Issue,Low,AG110,4,82.3,117.1,1,0,4.0,Transferred,0,2025-01-05,2025,1,January,2025-01,Sunday
INT129857,CUST14061,2025-01-05 01:00:00,Web,Tier 1 Support,Small Business,Refund,Medium,AG105,4,127.7,53.9,0,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT118575,CUST11481,2025-01-05 02:00:00,Chat,Technical Support,Small Business,Refund,Critical,AG156,3,114.3,234.8,1,0,3.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT123711,CUST14729,2025-01-05 02:00:00,Social Media,Tier 1 Support,Consumer,Product Inquiry,Medium,AG166,3,84.1,63.7,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT121978,CUST16479,2025-01-05 02:00:00,Social Media,Billing,Consumer,Product Inquiry,Medium,AG107,2,53.9,78.9,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT109305,CUST18753,2025-01-05 02:00:00,Chat,Technical Support,Premium,Billing,Medium,AG142,4,60.2,130.4,1,1,5.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT100375,CUST16245,2025-01-05 02:00:00,Chat,Tier 2 Support,Consumer,Complaint,High,AG137,3,34.1,193.8,0,0,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT119035,CUST18227,2025-01-05 04:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,Medium,AG121,2,28.4,77.7,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT115559,CUST16998,2025-01-05 04:00:00,Email,Retention,Small Business,Technical Issue,Medium,AG108,4,262.2,110.3,1,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT110312,CUST15957,2025-01-05 04:00:00,Social Media,Technical Support,Small Business,Delivery,Low,AG104,2,93.9,106.9,1,1,3.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT127369,CUST18668,2025-01-05 05:00:00,Email,Tier 1 Support,Small Business,Complaint,Low,AG159,5,246.2,41.5,0,0,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT128743,CUST18501,2025-01-05 06:00:00,Chat,Tier 1 Support,Premium,Account Access,High,AG151,2,27.3,121.1,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT112041,CUST12672,2025-01-05 08:00:00,Phone,Tier 1 Support,Consumer,Complaint,Medium,AG155,1,44.7,57.5,0,0,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT118373,CUST16254,2025-01-05 08:00:00,Phone,Tier 1 Support,Consumer,Delivery,Medium,AG102,2,49.8,75.9,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT112739,CUST14179,2025-01-05 08:00:00,Email,Technical Support,Enterprise,Technical Issue,Medium,AG108,1,217.9,152.8,1,1,3.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT124483,CUST12791,2025-01-05 09:00:00,Phone,Tier 2 Support,Consumer,Complaint,Medium,AG125,2,34.6,120.5,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT112018,CUST16850,2025-01-05 09:00:00,Email,Tier 1 Support,Consumer,Delivery,Low,AG169,3,203.9,67.0,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT121119,CUST10358,2025-01-05 09:00:00,Phone,Billing,Consumer,Product Inquiry,Low,AG141,2,21.5,58.1,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT102769,CUST15045,2025-01-05 09:00:00,Phone,Tier 1 Support,Small Business,Cancellation,Low,AG143,3,39.7,120.4,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT118295,CUST17548,2025-01-05 09:00:00,Phone,Technical Support,Consumer,Refund,Medium,AG126,1,45.6,170.1,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT102348,CUST12560,2025-01-05 09:00:00,Social Media,Retention,Enterprise,Delivery,High,AG159,1,116.4,107.7,0,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT110570,CUST14329,2025-01-05 09:00:00,Email,Tier 1 Support,Consumer,Complaint,Low,AG101,3,210.6,90.5,1,1,3.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT118331,CUST10062,2025-01-05 10:00:00,Web,Tier 1 Support,Enterprise,Technical Issue,Low,AG102,1,49.8,108.3,1,0,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT120780,CUST13361,2025-01-05 10:00:00,Chat,Tier 1 Support,Consumer,Complaint,Medium,AG148,4,42.9,60.2,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT124580,CUST15120,2025-01-05 10:00:00,Email,Technical Support,Consumer,Technical Issue,Medium,AG138,3,230.7,123.9,1,0,2.0,Transferred,1,2025-01-05,2025,1,January,2025-01,Sunday
INT129615,CUST17406,2025-01-05 10:00:00,Social Media,Tier 1 Support,Consumer,Technical Issue,High,AG109,2,74.2,86.6,0,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT117667,CUST17053,2025-01-05 10:00:00,Phone,Billing,Consumer,Account Access,High,AG132,2,27.8,123.4,0,0,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT123486,CUST10678,2025-01-05 10:00:00,Phone,Tier 1 Support,Premium,Complaint,Medium,AG116,2,26.0,44.0,1,1,5.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT127426,CUST14578,2025-01-05 11:00:00,Chat,Tier 2 Support,Enterprise,Billing,High,AG179,3,42.7,130.4,1,1,5.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT115587,CUST18717,2025-01-05 11:00:00,Phone,Retention,Enterprise,Delivery,High,AG105,5,41.6,107.8,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT114952,CUST11731,2025-01-05 11:00:00,Web,Tier 1 Support,Small Business,Cancellation,Low,AG167,1,57.2,60.0,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT112762,CUST18716,2025-01-05 12:00:00,Email,Tier 1 Support,Small Business,Technical Issue,Critical,AG140,2,263.4,110.7,0,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT112028,CUST16041,2025-01-05 13:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Medium,AG150,0,260.8,81.5,0,1,5.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT129151,CUST13822,2025-01-05 13:00:00,Phone,Technical Support,Consumer,Delivery,High,AG111,2,50.2,191.9,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT122919,CUST17397,2025-01-05 13:00:00,Phone,Tier 1 Support,Premium,Refund,High,AG122,1,24.4,62.1,0,1,4.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT126726,CUST11485,2025-01-05 14:00:00,Email,Retention,Consumer,Delivery,Low,AG165,2,209.9,70.7,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT124474,CUST12549,2025-01-05 14:00:00,Chat,Tier 1 Support,Consumer,Account Access,Low,AG142,3,18.5,43.4,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT127797,CUST11138,2025-01-05 14:00:00,Phone,Tier 1 Support,Premium,Delivery,Medium,AG101,6,26.3,45.8,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT115469,CUST13813,2025-01-05 14:00:00,Chat,Tier 1 Support,Consumer,Refund,Low,AG141,2,35.0,48.6,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT123678,CUST18098,2025-01-05 15:00:00,Social Media,Tier 2 Support,Enterprise,Cancellation,Low,AG180,1,109.4,90.9,1,0,5.0,Transferred,0,2025-01-05,2025,1,January,2025-01,Sunday
INT120584,CUST12793,2025-01-05 15:00:00,Social Media,Tier 2 Support,Enterprise,Product Inquiry,Medium,AG162,2,89.5,122.2,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT127896,CUST13779,2025-01-05 15:00:00,Chat,Tier 1 Support,Consumer,Complaint,High,AG106,2,39.4,76.0,0,1,5.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT105418,CUST15156,2025-01-05 16:00:00,Phone,Tier 1 Support,Enterprise,Technical Issue,High,AG104,3,19.7,68.4,1,1,4.0,Transferred,0,2025-01-05,2025,1,January,2025-01,Sunday
INT123780,CUST11506,2025-01-05 16:00:00,Email,Tier 1 Support,Small Business,Refund,High,AG146,2,214.3,64.5,0,0,3.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT122961,CUST17457,2025-01-05 16:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG126,0,243.9,58.2,0,0,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT120864,CUST11010,2025-01-05 17:00:00,Chat,Technical Support,Small Business,Account Access,Low,AG133,3,29.2,136.6,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT115166,CUST11069,2025-01-05 18:00:00,Phone,Billing,Consumer,Technical Issue,Low,AG109,1,52.4,58.8,1,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT125554,CUST12669,2025-01-05 18:00:00,Chat,Tier 1 Support,Enterprise,Cancellation,High,AG137,1,12.8,63.5,1,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT104510,CUST10796,2025-01-05 19:00:00,Chat,Technical Support,Consumer,Delivery,Medium,AG104,2,51.4,160.4,1,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT129379,CUST16112,2025-01-05 19:00:00,Phone,Retention,Small Business,Technical Issue,Medium,AG139,1,22.3,74.6,0,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT124255,CUST16370,2025-01-05 20:00:00,Web,Retention,Small Business,Product Inquiry,High,AG151,0,58.6,103.2,1,1,5.0,Pending,0,2025-01-05,2025,1,January,2025-01,Sunday
INT102283,CUST11224,2025-01-05 20:00:00,Email,Technical Support,Consumer,Account Access,Medium,AG154,1,216.9,146.1,0,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT112820,CUST17349,2025-01-05 21:00:00,Chat,Tier 2 Support,Premium,Refund,Medium,AG162,5,37.0,109.7,1,1,5.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT101252,CUST10496,2025-01-05 21:00:00,Email,Billing,Small Business,Product Inquiry,Critical,AG107,4,214.2,117.5,0,1,4.0,Resolved,1,2025-01-05,2025,1,January,2025-01,Sunday
INT126484,CUST18476,2025-01-05 22:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG161,3,235.5,65.4,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT109750,CUST15820,2025-01-05 22:00:00,Phone,Tier 1 Support,Small Business,Account Access,Low,AG130,3,60.4,43.0,0,1,4.0,Resolved,0,2025-01-05,2025,1,January,2025-01,Sunday
INT110636,CUST17019,2025-01-06 00:00:00,Chat,Technical Support,Enterprise,Billing,Medium,AG179,0,52.3,153.6,0,1,5.0,Resolved,0,2025-01-06,2025,1,January,2025-01,Monday
